tag,name,townHallLevel,townHallWeaponLevel,expLevel,trophies,bestTrophies,warStars,attackWins,defenseWins,builderHallLevel,versusTrophies,bestVersusTrophies,versusBattleWins,role,warPreference,donations,donationsReceived,league,clanName,clanTag,datePulled
#JGQQ2R2L,stonedboss II,14,1,181,3637,3693,1025,2,2,9,3749,3749,863,member,in,281,379,Champion League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#RVQY2P9V,scap99,14,5,217,3634,4387,2398,1,3,9,4658,5024,3836,admin,in,454,120,Champion League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#9CJRYVP,King,12,5,184,3576,3591,1628,8,3,9,4788,5069,2370,admin,in,187,342,Champion League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#8Q08UJQV0,Coco,13,3,192,3441,3563,2541,0,0,7,2469,2732,985,leader,in,544,0,Champion League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#Q20JJQLP,Red,13,4,178,3298,3741,845,0,1,9,3105,3307,876,member,in,0,77,Champion League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#V9JRRY8R,stonedboss,14,5,216,3280,3776,1542,1,4,9,4719,4757,1419,admin,in,941,201,Champion League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#8LQYCJLRJ,McKnight,14,1,217,3221,5139,1043,0,0,9,3903,4017,744,coLeader,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#299LJLL8G,Greg,14,5,240,3215,5139,1193,4,0,9,3613,4346,3008,admin,in,248,240,Champion League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#202GLPUJG,mattc,14,1,209,3164,3736,1927,0,0,9,4810,5154,3046,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#28YC9UV9,Tatu 09,13,3,188,3115,3720,1503,0,3,8,2533,2614,435,admin,in,0,91,Master League I,Rob-Seb,#8Q0L9CRY,7/30/2022
#RCUVLJG,Terror d'or,13,2,186,3074,3274,1521,6,1,8,2851,3004,679,member,in,49,181,Master League I,Rob-Seb,#8Q0L9CRY,7/30/2022
#LLVY28J,Edo25,11,,115,3000,3318,196,2,0,8,2176,2231,241,member,in,25,512,Master League I,Rob-Seb,#8Q0L9CRY,7/30/2022
#8QU8QLYPJ,TV39,12,5,155,2829,3817,491,11,0,9,3434,3489,1186,member,in,470,834,Master League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#9JUU8YRP,Slungshot326,12,5,170,2825,3581,518,0,0,9,3789,3910,1433,admin,in,351,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#U282U,Dead Joker,11,,133,2716,2982,267,31,0,8,2733,2843,499,member,in,174,603,Master League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#8GQ2L0RL,Sebastian,13,5,193,2714,3578,1311,0,3,9,3340,3523,898,admin,in,0,0,Master League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#2QLV29V0,mark,12,5,177,2685,3631,1297,0,0,9,3053,3194,512,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#YQYL0088,Victor,11,,130,2670,2812,437,5,2,9,2979,3036,677,member,in,119,201,Master League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#92JLRYPUV,Mini Boog,12,5,167,2644,3408,1254,0,0,9,2443,2443,185,coLeader,in,115,70,Master League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#PJ9QPLQLJ,Rene Descartes,13,4,151,2639,2920,1115,24,1,9,3129,3519,785,member,in,60,265,Master League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#LRY9JLRJ,liammonks10,12,2,140,2616,2901,430,0,0,8,2441,2472,321,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#800PP9LUJ,Tobiah,13,5,183,2525,3526,1422,0,0,9,4031,4390,1391,coLeader,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#UU8LRRRU,pico dehalcon,12,5,173,2477,3969,1153,19,0,9,2747,3655,1049,member,in,148,707,Crystal League I,Rob-Seb,#8Q0L9CRY,7/30/2022
#R9U8CUL,Lollo,11,,132,2452,2873,438,0,0,7,2398,2398,542,member,in,167,75,,Rob-Seb,#8Q0L9CRY,7/30/2022
#280C2VV0C,swimmerhair,14,4,231,2364,5476,2431,0,0,9,4832,5089,2860,coLeader,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#YP92V9PP,RedWRX74,12,4,179,2322,3210,1190,0,2,9,3161,3487,791,coLeader,in,285,0,Crystal League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#JR2PRU0P,Godz,12,5,173,2282,3211,2061,0,1,9,3082,3198,543,member,in,0,0,Crystal League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#LYLGR88JG,Banana Soup,12,5,124,2200,2340,442,0,0,9,2658,2835,514,coLeader,in,173,80,,Rob-Seb,#8Q0L9CRY,7/30/2022
#98GC8QRQ,john,13,4,141,2198,2987,336,0,0,6,1891,1990,133,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#LRUG98R98,Seabass,12,5,131,2193,2649,562,0,6,7,2247,2441,331,admin,in,0,0,Crystal League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#LG0GYG2U,Gonzo,11,,142,2148,2902,799,0,0,7,2138,2387,503,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#L0PV09L0Q,Swishmaster,12,2,84,2131,2240,22,7,1,4,1519,1542,64,member,in,94,102,Crystal League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#820P8L220,MoV,11,,124,2113,2270,170,0,0,5,1746,1746,148,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#2PRQVQJP,IlikeVisa,11,,137,2058,2870,346,0,0,8,2444,2500,350,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#LQYY9L80U,GunHawk,10,,84,2045,2104,129,6,0,7,1955,2065,295,member,in,0,0,Crystal League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#Q2QGLVLVL,stoned minimini,11,,85,2010,2010,97,2,3,8,856,856,27,coLeader,in,0,242,Crystal League III,Rob-Seb,#8Q0L9CRY,7/30/2022
#QPPQVGVCY,Retired Fun,11,,129,1839,2696,344,2,4,9,2519,2833,867,member,in,143,64,Gold League I,Rob-Seb,#8Q0L9CRY,7/30/2022
#QPR0JL8C0,Feeny37,10,,86,1768,1823,100,0,0,6,1578,1651,102,member,in,0,0,Gold League II,Rob-Seb,#8Q0L9CRY,7/30/2022
#PPVYR8YC9,Jinluy,9,,85,1754,1817,50,8,0,6,2155,2155,293,member,in,2,174,Gold League I,Rob-Seb,#8Q0L9CRY,7/30/2022
#QR8P98299,اللّه,9,,82,1493,2019,53,0,0,7,1862,1923,223,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#Q8QRLPJUJ,PekkaBoMack,10,,84,1310,1413,272,0,0,2,403,445,15,coLeader,in,0,0,Silver League I,Rob-Seb,#8Q0L9CRY,7/30/2022
#LQPC02YRQ,DrunkBanana,10,,72,947,1057,55,0,0,4,50,50,0,member,in,0,0,,Rob-Seb,#8Q0L9CRY,7/30/2022
#290LGJPL,UnDead Monkeyy,14,5,231,5053,5330,2511,27,1,9,3392,3996,3237,member,in,366,0,Legend League,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#UJVR2Y9,Sir Rgra,14,5,238,4955,5294,2956,10,1,9,4089,4327,1975,coLeader,in,855,954,Titan League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2JG0RPCY9,Robert III,14,5,233,4909,5300,2805,13,0,9,4076,4357,1900,member,in,78,207,Titan League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#PR0UURRJ,mgrav,14,5,228,4715,5302,2844,3,2,9,4134,4648,3482,member,in,0,147,Titan League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2Q0UYQPR,mgrav the third,14,5,211,4607,5006,1722,5,1,9,3773,4275,1642,member,in,364,240,Titan League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#Y22088QL,osja76,14,5,221,4605,5060,2913,0,0,9,4262,4281,1200,member,in,231,226,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#92VRP822,Hades,14,5,219,4592,5310,2560,0,0,9,4372,4428,362,member,in,0,0,Titan League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#8R9280CJ0,Anubis,13,1,186,4562,4860,835,26,0,8,2632,2839,1266,admin,in,133,0,Titan League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#80R9C08L,kick,14,5,238,4524,5210,2627,1,1,9,4061,4686,3352,member,in,389,141,Titan League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#VP9V8CPR,SiriusGoldman,14,5,235,4442,5436,3150,3,1,9,2788,4772,3840,member,in,132,267,Titan League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#9RP8UCC8,vp,14,5,238,4441,5190,2918,8,2,9,4886,5434,6536,member,in,749,6,Titan League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#JU9QQJY9,mongo,14,2,210,4374,4382,3588,13,2,9,4239,4265,3485,admin,in,0,0,Titan League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#8GC9V8QU,Joe.jk,14,5,225,4342,5078,2592,19,5,9,3984,4743,5263,member,in,532,756,Titan League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#8G88CPP0,Ninja,14,5,262,4206,5417,3006,0,0,9,4330,4486,2904,coLeader,in,697,0,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#28PQCL9UJ,Lisa,14,5,238,4191,4634,3529,0,0,9,4085,4171,2136,leader,in,397,0,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2CQL2VQ,joe,14,5,218,4098,4333,2252,7,1,9,4037,4497,3155,member,in,546,327,Titan League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#20CQCUGR,magnus,13,5,187,4056,4257,942,6,2,9,3462,3762,1096,member,in,211,460,Champion League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#9GP2RCCYU,Reaper,12,5,167,3910,3984,130,25,0,8,2621,2784,1307,admin,in,224,0,Champion League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#J0VL828P,Dr.Bowling,14,5,211,3892,4510,1848,0,1,8,3039,3039,584,admin,in,0,253,Champion League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#GJG2CYV0,Nicky By,13,5,187,3725,4053,1453,0,0,9,3516,3737,1040,member,in,102,216,Champion League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#QPYPUPYY,Jeromi,13,5,232,3689,5120,2743,20,4,9,4974,5991,8940,member,in,1536,1180,Champion League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#928YR0P92,I Am NewTon,13,5,212,3565,4369,2265,5,0,9,4171,4171,919,member,in,241,383,Champion League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#PPLGJP08,HEIZE,14,5,212,3441,3878,1405,0,0,9,3928,4502,1572,member,in,0,0,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#L0LP8V8R,stun,14,5,201,3421,4547,1459,0,0,9,4764,4944,1788,member,in,0,93,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#YC0LYLL2,Diplo_99,12,5,174,3358,3367,777,13,1,9,3635,3752,1601,admin,in,0,0,Champion League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2092RYYQJ,alcoman,12,5,178,3327,3571,1256,5,2,8,2890,3046,785,member,in,704,430,Champion League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#L0JUJ2JYC,N O M A N,13,4,157,3210,5020,579,6,0,9,3106,3106,1232,member,in,123,263,Champion League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2LCJ9U228,DARK KNIGHT,12,5,181,3183,3695,2263,0,0,8,2545,2592,339,admin,in,141,140,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#200VUPCUP,Shahzaib Ahmed,13,5,227,3094,4184,2344,9,4,8,2492,2492,447,member,in,407,635,Master League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#GY0R2PR0,Divyam121,12,3,163,3075,3264,1157,1,1,9,3336,3340,906,member,in,104,70,Master League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#Y0RRY9YY,GetPsyched,12,3,164,3071,3414,684,9,2,9,3999,4000,1517,member,in,0,576,Master League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#C9JYQ88R,Black Arianator,13,1,178,2986,3135,1236,1,1,9,3774,3774,253,admin,in,289,224,Master League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#VV9Y8CV8,The Big Banana,13,5,162,2982,3107,1262,0,0,9,3255,3336,868,coLeader,in,45,47,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#YV2RVGGV,josoel,12,2,157,2848,3621,854,7,0,9,3558,3670,1155,admin,in,153,358,Master League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2URV9J08U,GC0C0,12,3,150,2844,3121,697,1,1,8,2769,3010,833,member,in,206,134,Master League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2YLCUYLJG,jacky,12,1,146,2722,2871,1072,0,0,7,2342,2508,135,admin,in,79,0,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#QCVP8LLP,Futility,14,5,214,2680,4750,2881,2,0,9,3462,3989,604,coLeader,in,186,78,Master League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2VJRJJ2JV,Joker,12,4,163,2661,3271,1252,0,0,8,2539,2554,807,member,in,0,174,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#YQCQJ8VCL,GC0C02️⃣,11,,120,2638,2734,275,4,2,7,2052,2052,108,admin,in,35,335,Master League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#9G08QGQ0Q,SUSHI,12,5,152,2632,2967,1597,0,1,7,2432,2745,1278,coLeader,in,0,0,Master League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#PRCYGP0YG,Shaheer,12,5,165,2520,3396,982,13,2,9,3717,3717,1284,member,in,183,574,Crystal League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#LRRP2QY8J,Hiræth,12,5,122,2397,2485,338,0,0,9,1915,2076,134,member,in,6,68,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#QJCQG2G2,SC0C064,12,1,143,2354,3033,605,2,0,7,2344,2648,598,member,in,57,134,Crystal League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#UQGQLCP9,Goatosis,11,,129,2380,2771,260,13,2,9,2783,2830,510,member,in,45,365,Crystal League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#8P009G082,Mini McKnight,11,,142,2340,2578,829,0,0,7,2265,2265,140,coLeader,in,0,0,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#YQ0V29QJQ,Sergeant Keroro,11,,116,2230,2441,1387,15,0,7,1854,2034,296,member,in,0,0,Crystal League II,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#9YUC2VGQ9,Phoenix 1.0,12,2,148,1978,3350,920,0,0,7,2258,2339,782,member,in,0,0,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#2PY809VP,Sir Rhino,13,1,188,1789,3633,2121,2,4,9,3962,4019,1292,admin,in,0,0,Gold League I,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#LCYJRL8PR,Dark Phoenix,11,,107,1666,1914,417,0,0,4,1206,1242,66,member,in,0,0,,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#QR9YVG8GY,The Bad Banana,13,3,78,1384,1464,72,1,0,8,2085,2126,181,coLeader,in,116,172,Gold League III,Vi11ageWarriors,#LL2C8L8V,7/30/2022
#90V9VUG8,rodorplastikk,14,5,220,5007,5166,2261,41,2,9,4888,5449,6362,admin,in,0,0,Legend League,#THE SHIELD#,#PGPPQRLY,7/30/2022
#L992QVUY,JudgeMcCoy,14,5,227,4883,5439,1221,7,1,9,4674,5093,2905,member,in,144,156,Titan League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#2GPCGU92R,Sulfur,14,5,207,4418,5327,2373,7,1,8,2722,2782,522,member,in,105,204,Titan League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#YYULRGRLL,Mogambo,14,5,213,4074,4087,1699,39,4,9,4303,4876,3574,member,in,0,0,Champion League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#Y9P90JGC,Knight Gryffin,13,5,200,4050,4355,1497,6,2,9,4909,5068,3248,member,in,179,248,Champion League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#LJRJ922C,Gabe,14,5,217,4010,5123,1774,1,0,9,4760,5339,2841,member,in,0,0,Champion League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#2G9V8U0LU,PabloSv,13,5,175,3842,4469,813,5,0,9,2988,3247,774,coLeader,in,32,372,Champion League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#9GPLYJQ9,Kasmer,14,5,212,3682,4568,1521,0,1,9,4242,4820,2492,member,in,0,0,Champion League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#28YPU8V80,Laeif,14,5,191,3550,3748,2144,0,0,9,3730,3818,1170,coLeader,in,47,132,Champion League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#Q0C0VVQ0Y,I'm Trash,14,1,120,3275,3285,605,30,1,9,3414,3475,369,admin,in,68,1764,Champion League III,#THE SHIELD#,#PGPPQRLY,7/30/2022
#YRCPJPYP8,UHCxFRANK,12,5,148,3241,3332,339,9,0,9,3582,3679,741,admin,in,100,0,Champion League III,#THE SHIELD#,#PGPPQRLY,7/30/2022
#QCYC8YRL,STORMs,14,5,203,3228,4560,1542,0,0,9,3173,3458,1866,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#2P0Y9GUUR,DoHyunsMum,14,1,130,3188,3322,320,0,0,9,2275,2275,212,member,in,32,4,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#YJCRG8RJ,Noah,12,1,131,3131,3309,250,11,3,7,2284,2358,309,member,in,127,295,Master League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#8L8Y2RVUV,ςђєŦ ɢᴏʙʟɪɴ,13,5,239,3113,5430,2419,0,0,9,3704,3704,804,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#LL9LR88C2,Tycho,12,5,161,2992,3380,819,0,0,9,3849,3966,1778,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#8QYVGC898,-:Susee:-,13,3,150,2969,3131,1735,0,0,4,1276,1306,80,leader,in,0,77,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#90GQYRYQV,Anna,13,5,184,2826,3311,3658,14,1,7,2208,2262,281,member,in,210,0,Master League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#2CCJQ9C0J,MountainGoat,12,5,161,2772,3074,751,0,0,9,3222,3371,1282,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#9R9QQL0PY,Nappa,13,2,144,2713,3240,1700,14,1,7,1596,1601,68,member,in,30,0,Master League III,#THE SHIELD#,#PGPPQRLY,7/30/2022
#P2UULUR9V,-=[ Henry ]=-,12,5,141,2691,2747,531,0,0,9,3542,3728,984,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#9VQQQ8UCR,ANIKET tushar,13,5,169,2675,3631,916,0,0,8,2887,3011,851,member,in,0,45,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#8C0Y99CCQ,Sid,12,5,174,2663,2946,1079,12,1,9,4625,4957,1645,member,in,217,186,Master League III,#THE SHIELD#,#PGPPQRLY,7/30/2022
#Q9C2QQVR,st0ckholm,12,5,174,2629,3043,1226,0,0,9,3134,3165,747,coLeader,in,30,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#GQV0VQ9Q,Munoobinater,12,5,176,2627,3406,674,3,3,9,3730,3730,845,admin,in,51,123,Master League III,#THE SHIELD#,#PGPPQRLY,7/30/2022
#J2GVRPQQ,ABID,12,2,159,2588,2796,852,4,1,9,3014,3106,557,member,in,0,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#P8LVPUC9,KurtozZ,11,,138,2543,3028,340,6,0,9,3039,3095,956,member,in,0,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#LP9G02Y,sleli,11,,153,2542,3206,685,6,3,9,3364,3461,816,member,in,37,39,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#U20J0998,Lisa,13,1,167,2529,2682,2076,1,0,6,2193,2295,368,coLeader,in,164,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#800JJGP82,Visby,13,5,255,2510,4049,1179,0,0,9,3756,3901,1312,coLeader,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#LLY22RJ0R,elfb0ld,11,,116,2464,2682,599,1,3,5,603,625,22,member,in,0,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#8Q8QJJLVQ,yVigil,12,1,148,2440,2899,300,0,0,9,2912,3194,599,member,in,45,0,Crystal League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#9UCLLVJU8,TPNKyubing,12,2,132,2398,2769,279,0,0,9,2895,2951,333,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#PP88J0P9L,mono,12,5,168,2389,2602,1597,0,0,9,3844,4298,2164,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#2JCQ8GG9C,o-chibi,12,3,141,2351,2679,492,0,0,9,2624,2684,340,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#YQL0QU2R2,Noob,12,5,109,2203,2295,317,0,0,9,2801,2919,390,admin,in,23,40,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#VLQQYCUY,Auro Cena,12,3,172,2155,2824,1027,0,0,9,3375,3504,1822,member,in,0,10,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#LV2Q2VCJR,Lithiated,12,5,116,2026,2249,518,0,0,9,2863,2919,102,admin,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#2RVCVJCQY,/Dr. Midnight/,11,,113,2008,2368,202,0,2,4,760,760,26,coLeader,in,140,0,Crystal League III,#THE SHIELD#,#PGPPQRLY,7/30/2022
#JURCUY8G,メリオダス,11,,133,1977,2621,922,0,0,6,1885,2048,186,member,in,0,0,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#9GGGQCCLU,ham'n'eggs,12,5,206,1866,5089,2275,0,2,9,4890,4890,1950,member,in,0,0,Gold League I,#THE SHIELD#,#PGPPQRLY,7/30/2022
#2Y9PCGR2U,Bad_Ace_Welder!,12,5,162,1746,2390,579,2,3,9,2845,3337,1056,admin,in,105,0,Gold League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#QLPLQLG80,Darth Sid,14,5,147,1710,2002,189,1,1,9,2749,2887,425,member,in,62,90,Gold League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#Q88VU90GR,Mack Daddy,10,,96,1697,5018,702,0,0,3,677,791,63,coLeader,in,0,0,Gold League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#LGRUGL9R8,Frank Bg,10,,73,1650,1670,118,0,0,5,1711,1711,98,member,in,0,66,Gold League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#YGQL80UVV,Shadow,12,5,90,1638,1989,86,1,3,5,1637,1658,106,member,out,0,114,Gold League II,#THE SHIELD#,#PGPPQRLY,7/30/2022
#8JYLQPJVG,harry,12,3,146,1554,2032,552,13,5,9,3427,3577,1259,member,in,0,0,Gold League III,#THE SHIELD#,#PGPPQRLY,7/30/2022
#YJLYJV8VY,PablitoSv,9,,88,1411,1553,87,0,0,7,2113,2258,271,coLeader,in,0,31,,#THE SHIELD#,#PGPPQRLY,7/30/2022
#YJGVL2J2P,Glitch gaming,12,5,156,3178,4148,414,3,2,9,3194,3565,1279,admin,in,0,0,Master League I,Immortal Rising,#28Q99QL0Q,7/30/2022
#J0U8Y8QP,Cronus70,13,3,178,3011,3775,1771,0,0,9,3063,3390,1032,leader,in,94,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#LL2YLR8U,Ritz,13,4,192,2894,4637,1080,0,0,9,3930,4250,1117,admin,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#2GCPCQQUG,Rusty030,12,5,159,2746,3351,851,0,0,9,3100,3222,1281,admin,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#2YLG8V8P8,DNA McKnight,12,5,194,2712,3955,1471,0,0,9,3392,3396,713,coLeader,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#8CJ0V9LGG,Fathertimes2,11,,123,2663,2724,829,0,0,7,2366,2366,178,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#29V2L2PLG,Blackcat Robin,11,,139,2555,3424,1026,0,0,4,1468,1753,313,admin,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#RRP2JRCR,korsnuts,13,5,199,2485,3812,1213,0,0,8,2817,3054,763,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#PJG0YPUV0,Warmonger,13,2,150,2462,3058,616,0,0,8,2547,2631,733,admin,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#8V29JU9YJ,arunesh,11,,139,2451,3672,789,0,0,7,2419,2449,744,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#9C2RUVGR0,Silent Warrior,11,,117,2230,2523,285,0,0,6,1875,1875,140,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#J208G8LJ,Oak,11,,137,2211,3134,113,0,0,7,2108,2134,141,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#LQPUL0CYU,‼️Cronus‼️,11,,111,2166,2398,503,0,0,7,2158,2184,147,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#PJ9QP9UCU,Zee,12,5,99,2058,2276,36,0,0,8,2275,2275,191,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#202QL0PLC,Squinto,11,,120,2033,2271,144,2,1,6,2235,2265,344,member,in,0,0,Crystal League III,Immortal Rising,#28Q99QL0Q,7/30/2022
#LCVGVY9CQ,Azizur2.0,9,,84,1206,2001,265,0,0,4,1626,1626,72,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#80P09JL8Y,PIRATE KING,9,,70,1171,1423,94,0,0,3,921,921,40,member,in,0,0,,Immortal Rising,#28Q99QL0Q,7/30/2022
#22QYV8RPG,boog215,14,5,218,5280,5602,1406,39,1,9,4143,4143,909,leader,in,632,3144,Legend League,No Mercy,#LLJCVJQL,7/30/2022
#GJGYYCPR,Mighty Magoona,14,1,227,4492,4810,1725,16,1,9,4733,4981,3619,member,in,179,0,Titan League II,No Mercy,#LLJCVJQL,7/30/2022
#88U9R99LG,BøøG,14,5,259,4016,5669,3086,0,0,9,4148,4180,1281,coLeader,in,990,185,,No Mercy,#LLJCVJQL,7/30/2022
#90V9RUYY,AXiS,13,5,170,4011,4034,544,27,3,9,3311,3683,1524,member,in,240,912,Champion League I,No Mercy,#LLJCVJQL,7/30/2022
#22LJ0V09P,Cuebert,13,5,203,3932,4678,865,10,0,9,3704,4114,1745,member,in,40,141,Champion League I,No Mercy,#LLJCVJQL,7/30/2022
#88JQCRRC,Kapatiz,13,5,229,3931,5305,1019,2,0,9,4876,5080,2687,admin,out,361,154,Champion League I,No Mercy,#LLJCVJQL,7/30/2022
